FID,FID_RWGE61,DHSID,DHSCC,DHSYEAR,DHSCLUST,CCFIPS,ADM1FIPS,ADM1FIPSNA,ADM1SALBNA,ADM1SALBCO,ADM1DHS,ADM1NAME,DHSREGCO,DHSREGNA,SOURCE,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM,FID_RW_LHZ,COUNTRY,LZCODE,LZNAMEE,CLASS,LZNUM,LZNAMEF
362,179,RW201000000180,RW,"2,010.000000000000000",180.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,16.000000000000000,Ngororero,GPS,R,-1.756319000000000,29.582376000000000,"2,346.000000000000000","2,316.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
363,303,RW201000000304,RW,"2,010.000000000000000",304.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,19.000000000000000,Rulindo,GPS,R,-1.756264000000000,29.970728999999999,"2,018.000000000000000","2,031.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
364,481,RW201000000482,RW,"2,010.000000000000000",482.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.744176000000000,30.366519000000000,"1,566.000000000000000","1,555.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
365,306,RW201000000307,RW,"2,010.000000000000000",307.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,10.000000000000000,Muhanga,GPS,R,-1.740335000000000,29.665067000000001,"1,625.000000000000000","1,645.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
366,249,RW201000000250,RW,"2,010.000000000000000",250.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,19.000000000000000,Rulindo,GPS,R,-1.735861000000000,30.006180000000001,"2,042.000000000000000","2,041.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
367,50,RW201000000051,RW,"2,010.000000000000000",51.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.735648000000000,30.350218000000002,"1,592.000000000000000","1,599.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
368,391,RW201000000392,RW,"2,010.000000000000000",392.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.733422000000000,29.595184000000000,"2,320.000000000000000","2,331.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
369,238,RW201000000239,RW,"2,010.000000000000000",239.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.728849000000000,29.754760999999998,"1,859.000000000000000","1,824.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
370,383,RW201000000384,RW,"2,010.000000000000000",384.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.728739000000000,29.350225999999999,"2,177.000000000000000","2,167.000000000000000",WGS84,5,RW,RW01,Lake Kivu Coffee,AS02,1,Zone cafetière du lac Kivu
371,337,RW201000000338,RW,"2,010.000000000000000",338.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.728407000000000,30.328502000000000,"1,673.000000000000000","1,680.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
372,301,RW201000000302,RW,"2,010.000000000000000",302.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.726810000000000,29.303076000000001,"1,549.000000000000000","1,517.000000000000000",WGS84,5,RW,RW01,Lake Kivu Coffee,AS02,1,Zone cafetière du lac Kivu
373,152,RW201000000153,RW,"2,010.000000000000000",153.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.726329000000000,29.499088000000000,"2,456.000000000000000","2,424.000000000000000",WGS84,6,RW,RW02,Western Congo-Nile Crest Tea,AG02,2,Zone du thé du ouest crête Congo-Nile
374,58,RW201000000059,RW,"2,010.000000000000000",59.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,27.000000000000000,Kayonza,GPS,R,-1.724432000000000,30.446297000000001,"1,376.000000000000000","1,381.000000000000000",WGS84,16,RW,RW12,Eastern Semi-Arid Agropastoral,SH02,12,Zone semi-aride agropastorale de l’est
375,114,RW201000000115,RW,"2,010.000000000000000",115.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.723058000000000,29.505490999999999,"2,302.000000000000000","2,323.000000000000000",WGS84,6,RW,RW02,Western Congo-Nile Crest Tea,AG02,2,Zone du thé du ouest crête Congo-Nile
376,190,RW201000000191,RW,"2,010.000000000000000",191.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.720520000000000,29.646694000000000,"1,807.000000000000000","1,781.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
377,17,RW201000000018,RW,"2,010.000000000000000",18.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.719926000000000,29.555812000000000,"2,203.000000000000000","2,221.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
378,311,RW201000000312,RW,"2,010.000000000000000",312.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.711830000000000,30.367698000000001,"1,582.000000000000000","1,588.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
379,345,RW201000000346,RW,"2,010.000000000000000",346.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.704489000000000,29.820200000000000,"1,798.000000000000000","1,811.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
380,422,RW201000000423,RW,"2,010.000000000000000",423.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.703399000000000,29.256782000000001,"1,552.000000000000000","1,544.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
381,73,RW201000000074,RW,"2,010.000000000000000",74.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.699055000000000,29.750063000000001,"1,690.000000000000000","1,679.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
382,168,RW201000000169,RW,"2,010.000000000000000",169.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.697388000000000,29.637663000000000,"1,523.000000000000000","1,512.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
383,360,RW201000000361,RW,"2,010.000000000000000",361.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,19.000000000000000,Rulindo,GPS,R,-1.696857000000000,29.948877000000000,"1,877.000000000000000","1,900.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
384,66,RW201000000067,RW,"2,010.000000000000000",67.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.694450000000000,29.293839999999999,"1,843.000000000000000","1,818.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
385,108,RW201000000109,RW,"2,010.000000000000000",109.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.693164000000000,29.370811000000000,"2,069.000000000000000","2,065.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
386,111,RW201000000112,RW,"2,010.000000000000000",112.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,23.000000000000000,Gicumbi,GPS,R,-1.688129000000000,30.076671999999999,"1,981.000000000000000","1,972.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
387,483,RW201000000484,RW,"2,010.000000000000000",484.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.688078000000000,30.291257000000002,"1,670.000000000000000","1,642.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
388,137,RW201000000138,RW,"2,010.000000000000000",138.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.681372000000000,29.321231000000001,"1,715.000000000000000","1,744.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
389,59,RW201000000060,RW,"2,010.000000000000000",60.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.680382000000000,29.265094999999999,"1,529.000000000000000","1,526.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
390,134,RW201000000135,RW,"2,010.000000000000000",135.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.679763000000000,29.704892999999998,"1,969.000000000000000","1,944.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
391,71,RW201000000072,RW,"2,010.000000000000000",72.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,U,-1.677144000000000,29.300913000000001,"1,724.000000000000000","1,717.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
392,239,RW201000000240,RW,"2,010.000000000000000",240.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,23.000000000000000,Gicumbi,GPS,R,-1.676442000000000,30.137929000000000,"2,082.000000000000000","2,062.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
393,215,RW201000000216,RW,"2,010.000000000000000",216.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.676138000000000,29.872053000000001,"1,755.000000000000000","1,728.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
394,207,RW201000000208,RW,"2,010.000000000000000",208.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.674490000000000,29.559536000000001,"2,255.000000000000000","2,232.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
395,434,RW201000000435,RW,"2,010.000000000000000",435.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,19.000000000000000,Rulindo,GPS,R,-1.671156000000000,29.948958000000001,"1,838.000000000000000","1,811.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
396,26,RW201000000027,RW,"2,010.000000000000000",27.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.670937000000000,29.358630000000002,"2,081.000000000000000","2,094.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
397,370,RW201000000371,RW,"2,010.000000000000000",371.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,19.000000000000000,Rulindo,GPS,R,-1.668376000000000,29.902768999999999,"2,018.000000000000000","1,999.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
398,61,RW201000000062,RW,"2,010.000000000000000",62.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,19.000000000000000,Rulindo,GPS,R,-1.663928000000000,30.038930000000001,"2,086.000000000000000","2,075.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
399,468,RW201000000469,RW,"2,010.000000000000000",469.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.658179000000000,29.337824000000001,"2,167.000000000000000","2,161.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
400,344,RW201000000345,RW,"2,010.000000000000000",345.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.657965000000000,29.451025999999999,"2,389.000000000000000","2,379.000000000000000",WGS84,6,RW,RW02,Western Congo-Nile Crest Tea,AG02,2,Zone du thé du ouest crête Congo-Nile
401,376,RW201000000377,RW,"2,010.000000000000000",377.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.657813000000000,29.557036000000000,"2,254.000000000000000","2,232.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
402,377,RW201000000378,RW,"2,010.000000000000000",378.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.657729000000000,29.481978000000002,"2,367.000000000000000","2,377.000000000000000",WGS84,6,RW,RW02,Western Congo-Nile Crest Tea,AG02,2,Zone du thé du ouest crête Congo-Nile
403,402,RW201000000403,RW,"2,010.000000000000000",403.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.655143000000000,29.684501999999998,"1,797.000000000000000","1,775.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
404,29,RW201000000030,RW,"2,010.000000000000000",30.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.653170000000000,30.391794999999998,"1,426.000000000000000","1,424.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
405,27,RW201000000028,RW,"2,010.000000000000000",28.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.649840000000000,29.618431000000001,"2,335.000000000000000","2,327.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
406,452,RW201000000453,RW,"2,010.000000000000000",453.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,19.000000000000000,Rulindo,GPS,R,-1.649106000000000,30.070284999999998,"1,968.000000000000000","1,940.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
407,321,RW201000000322,RW,"2,010.000000000000000",322.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.647931000000000,29.487905000000001,"2,409.000000000000000","2,378.000000000000000",WGS84,6,RW,RW02,Western Congo-Nile Crest Tea,AG02,2,Zone du thé du ouest crête Congo-Nile
408,482,RW201000000483,RW,"2,010.000000000000000",483.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.643778000000000,30.307224999999999,"1,520.000000000000000","1,520.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
409,23,RW201000000024,RW,"2,010.000000000000000",24.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.640578000000000,29.322452999999999,"2,102.000000000000000","2,104.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
410,456,RW201000000457,RW,"2,010.000000000000000",457.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,19.000000000000000,Rulindo,GPS,R,-1.640120000000000,29.920404999999999,"2,039.000000000000000","2,046.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
411,85,RW201000000086,RW,"2,010.000000000000000",86.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.639400000000000,29.386458000000001,"2,653.000000000000000","2,673.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
412,256,RW201000000257,RW,"2,010.000000000000000",257.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.638167000000000,30.448602000000001,"1,472.000000000000000","1,464.000000000000000",WGS84,15,RW,RW11,Eastern Agropastoral,PS03,11,Zone agropastorale de l’est
413,175,RW201000000176,RW,"2,010.000000000000000",176.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.637594000000000,29.633267000000000,"1,575.000000000000000","1,528.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
414,44,RW201000000045,RW,"2,010.000000000000000",45.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,23.000000000000000,Gicumbi,GPS,R,-1.635746000000000,30.134193000000000,"2,039.000000000000000","2,011.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
415,444,RW201000000445,RW,"2,010.000000000000000",445.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.633816000000000,29.767420999999999,"2,182.000000000000000","2,150.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
416,332,RW201000000333,RW,"2,010.000000000000000",333.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.631954000000000,29.806688000000001,"1,872.000000000000000","1,821.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
417,92,RW201000000093,RW,"2,010.000000000000000",93.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.631198000000000,30.363396999999999,"1,470.000000000000000","1,471.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
418,140,RW201000000141,RW,"2,010.000000000000000",141.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.627679000000000,29.362558000000000,"2,192.000000000000000","2,188.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
419,440,RW201000000441,RW,"2,010.000000000000000",441.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,19.000000000000000,Rulindo,GPS,R,-1.616108000000000,29.882843000000001,"1,876.000000000000000","1,873.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
420,313,RW201000000314,RW,"2,010.000000000000000",314.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.611658000000000,29.517243000000001,"2,265.000000000000000","2,257.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
421,350,RW201000000351,RW,"2,010.000000000000000",351.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.610184000000000,29.457899999999999,"2,425.000000000000000","2,415.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
422,447,RW201000000448,RW,"2,010.000000000000000",448.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,19.000000000000000,Rulindo,GPS,R,-1.607969000000000,29.949777999999998,"1,852.000000000000000","1,855.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
423,232,RW201000000233,RW,"2,010.000000000000000",233.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.606749000000000,30.427247000000001,"1,497.000000000000000","1,492.000000000000000",WGS84,15,RW,RW11,Eastern Agropastoral,PS03,11,Zone agropastorale de l’est
424,65,RW201000000066,RW,"2,010.000000000000000",66.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.604421000000000,29.663305999999999,"1,793.000000000000000","1,780.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
425,151,RW201000000152,RW,"2,010.000000000000000",152.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,23.000000000000000,Gicumbi,GPS,R,-1.597761000000000,29.969942000000000,"2,296.000000000000000","2,287.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
426,449,RW201000000450,RW,"2,010.000000000000000",450.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.597075000000000,29.375018000000001,"2,362.000000000000000","2,357.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
427,33,RW201000000034,RW,"2,010.000000000000000",34.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.596730000000000,29.383047000000001,"2,344.000000000000000","2,343.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
428,96,RW201000000097,RW,"2,010.000000000000000",97.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.595625000000000,29.571791999999999,"2,476.000000000000000","2,443.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
429,443,RW201000000444,RW,"2,010.000000000000000",444.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.592130000000000,29.472791999999998,"2,640.000000000000000","2,635.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
430,121,RW201000000122,RW,"2,010.000000000000000",122.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.585452000000000,30.309967000000000,"1,486.000000000000000","1,484.000000000000000",WGS84,15,RW,RW11,Eastern Agropastoral,PS03,11,Zone agropastorale de l’est
431,474,RW201000000475,RW,"2,010.000000000000000",475.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.584633000000000,29.745352000000000,"1,979.000000000000000","1,927.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
432,138,RW201000000139,RW,"2,010.000000000000000",139.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.583996000000000,29.814668000000001,"2,351.000000000000000","2,326.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
433,259,RW201000000260,RW,"2,010.000000000000000",260.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,23.000000000000000,Gicumbi,GPS,U,-1.574011000000000,30.018135999999998,"2,012.000000000000000","2,042.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
434,390,RW201000000391,RW,"2,010.000000000000000",391.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,15.000000000000000,Nyabihu,GPS,R,-1.570421000000000,29.443610000000000,"2,552.000000000000000","2,545.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
435,287,RW201000000288,RW,"2,010.000000000000000",288.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,20.000000000000000,Gakenke,GPS,R,-1.569436000000000,29.702884000000001,"1,871.000000000000000","1,856.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
436,91,RW201000000092,RW,"2,010.000000000000000",92.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.559758000000000,29.558064999999999,"2,218.000000000000000","2,206.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
437,126,RW201000000127,RW,"2,010.000000000000000",127.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.555831000000000,29.883326000000000,"2,109.000000000000000","2,095.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
